SEASON,PLAYER_NAME,PLAYER_ID,ON_ORTG,ON_DRTG,ON_NET,OFF_ORTG,OFF_DRTG,OFF_NET,ON_OFF,ON_POSS_O,ON_POSS_D,OFF_POSS_O,OFF_POSS_D,POSS
1997,Tammy Jackson,100077,103.5,94.3,9.2,102.5,92.2,10.2,-1.0,1001.2,989.6,1081.3,1076.5,1990.9
1997,Janice Braxton,100087,98.4,96.4,2.0,96.4,92.8,3.6,-1.6,1447.2,1466.3,550.7,536.4,2913.5
1997,Penny Toler,100004,99.0,96.1,2.9,100.2,95.6,4.6,-1.7,1630.1,1636.3,462.0,468.6,3266.4
1997,Travesa Gant,100010,116.5,115.3,1.2,98.8,95.5,3.3,-2.1,56.6,56.4,2035.5,2048.6,113.0
1997,Bridgette Gordon,100017,93.8,103.9,-10.1,103.2,109.9,-6.7,-3.4,1714.4,1712.3,303.2,302.0,3426.7
1997,Jasmina Perazic-Gipe,100109,79.6,79.7,-0.2,94.5,90.8,3.6,-3.8,89.2,96.6,2052.2,2056.3,185.8
1997,Toni Foster,100033,93.3,90.7,2.6,95.4,89.0,6.4,-3.8,1342.3,1344.7,753.5,751.3,2687.0
1997,Karen Booker,100053,83.1,100.3,-17.3,90.9,104.4,-13.5,-3.8,596.0,593.1,1438.3,1440.9,1189.0
1997,Deborah Carter,100052,87.8,105.5,-17.7,88.9,102.5,-13.6,-4.1,482.0,491.1,1552.2,1542.9,973.2
1997,Merlakia Jones,100092,95.6,95.3,0.4,100.2,95.7,4.5,-4.1,1033.0,1025.7,964.8,977.0,2058.7
1997,Heidi Burge,100156,92.9,92.8,0.1,101.3,97.0,4.3,-4.2,496.2,498.8,1595.9,1606.2,995.0
1997,Tia Jackson,100034,89.9,89.2,0.7,95.7,90.4,5.3,-4.6,591.9,588.7,1503.9,1507.3,1180.6
1997,Janeth Arcain,100075,102.0,93.7,8.3,105.1,92.2,12.8,-4.6,1420.1,1415.5,662.4,650.6,2835.6
1997,Susie Hopson-Shelton,100071,102.4,107.0,-4.6,95.0,94.3,0.8,-5.4,50.8,52.4,1979.0,1968.1,103.2
1997,Tara Williams,100038,86.5,88.0,-1.5,94.6,90.2,4.4,-5.9,149.1,147.7,1946.7,1948.3,296.8
1997,Jennifer Gillom,100030,93.9,91.6,2.3,94.4,84.9,9.5,-7.2,1634.2,1622.6,461.6,473.5,3256.7
1997,Kisha Ford,100107,89.6,90.6,-1.0,96.6,90.2,6.4,-7.4,839.1,849.7,1302.3,1303.2,1688.8
1997,Rhonda Mapp,100060,94.8,96.9,-2.1,96.0,90.5,5.6,-7.7,1310.3,1292.0,719.5,728.4,2602.4
1997,Lady Grooms,100044,88.3,106.0,-17.7,89.2,99.2,-10.0,-7.7,1213.4,1213.4,820.8,820.6,2426.8
1997,Daedra Charles,100005,93.2,95.8,-2.6,101.3,96.1,5.2,-7.8,516.2,529.4,1576.0,1575.5,1045.6
1997,Tajama Abraham,100023,89.9,104.7,-14.8,98.3,104.9,-6.5,-8.2,748.2,744.0,1269.4,1270.3,1492.3
1997,Tora Suber,100062,92.5,97.1,-4.6,97.2,92.7,4.5,-9.1,860.4,850.3,1169.4,1170.2,1710.7
1997,Tina Nicholson,100093,94.9,99.4,-4.5,98.8,94.2,4.7,-9.2,490.0,498.8,1507.9,1503.8,988.8
1997,Mwadi Mabika,100012,97.2,100.6,-3.4,100.1,94.1,6.0,-9.4,606.8,621.3,1485.4,1483.6,1228.0
1997,Corissa Yasen,100024,89.5,107.2,-17.7,96.7,104.2,-7.5,-10.2,360.0,363.8,1677.5,1671.9,723.8
1997,Megan Compain,100051,82.3,107.7,-25.4,88.9,103.1,-14.2,-11.2,70.5,73.4,1963.8,1960.6,143.8
1997,Fran Harris,100084,97.2,95.6,1.6,105.6,92.1,13.4,-11.8,651.3,640.2,1431.2,1426.0,1291.5
1997,Tammi Reiss,100047,88.3,106.2,-17.9,89.6,95.3,-5.7,-12.2,1483.0,1488.4,551.2,545.6,2971.4
1997,Tiffany Woosley,100086,96.2,94.7,1.5,106.4,92.5,13.9,-12.4,701.5,689.3,1381.0,1376.8,1390.8
1997,Mikiko Hagiwara,100019,97.0,103.4,-6.3,95.3,88.5,6.7,-13.1,666.8,666.6,1758.2,1753.0,1333.4
1997,Trena Trice-Hill,100106,86.2,92.5,-6.3,97.0,89.5,7.5,-13.8,613.9,627.1,1527.5,1525.7,1241.0
1997,Rhonda Blades,100108,87.3,94.5,-7.1,96.2,88.9,7.3,-14.4,559.8,563.2,1581.6,1589.6,1123.0
1997,Debra Williams,100064,88.8,101.3,-12.4,96.0,93.8,2.1,-14.6,208.2,204.4,1821.6,1816.0,412.6
1997,Eva Nemcova,100091,96.4,96.5,-0.1,105.4,90.2,15.2,-15.3,1676.4,1681.2,321.5,321.5,3357.5
1997,Jamila Wideman,100007,93.8,97.8,-4.0,105.4,94.1,11.4,-15.3,1108.5,1103.4,983.7,1001.5,2211.9
1997,Margo Clark,100162,93.2,119.1,-25.9,95.3,104.3,-9.0,-16.9,74.0,72.2,1943.6,1942.2,146.2
1997,Nancy Lieberman,100032,83.9,93.2,-9.3,97.3,89.1,8.2,-17.5,503.2,516.3,1592.6,1579.8,1019.5
1997,Anita Maxwell,100094,81.0,95.3,-14.3,98.9,95.5,3.4,-17.7,118.5,116.5,1879.4,1886.2,235.0
1997,Yvette Angel,100026,81.6,110.7,-29.0,96.4,104.3,-7.9,-21.1,161.7,162.6,1855.9,1851.7,324.3
1997,Yolanda Moore,100085,84.9,94.8,-9.9,104.6,93.1,11.5,-21.4,170.7,178.2,1911.8,1887.9,349.0
1997,Linda Burgess,100011,92.5,101.5,-9.1,104.7,91.6,13.2,-22.3,933.1,939.4,1159.0,1165.5,1872.6
1997,Jenny Boucek,100095,82.6,102.1,-19.5,99.5,94.7,4.8,-24.3,197.3,199.8,1800.6,1802.9,397.1
1997,Laure Savasta,100161,80.6,111.4,-30.9,97.6,103.7,-6.2,-24.7,281.8,277.3,1735.8,1737.0,559.1
1997,Ryneldi Becenti,100041,65.4,112.7,-47.3,94.2,89.9,4.3,-51.6,13.8,14.2,2082.0,2081.8,28.0
1997,Kim Gessig,100014,0.0,158.2,-158.2,99.6,95.8,3.7,-162.0,6.0,6.3,2086.2,2098.6,12.3
